Day,Prediction,Actual,Prev_Actual,Signal,Action,Portfolio Value
424,312.2208,0.57304466,0.5773311,buy,hold,92.39737837631277
425,312.2208,0.57304466,0.57304466,buy,hold,92.39737837631277
426,312.2208,0.57304466,0.57304466,buy,hold,92.39737837631277
427,312.2208,0.57304466,0.57304466,buy,hold,92.39737837631277
428,312.2208,0.57304466,0.57304466,buy,hold,92.39737837631277
429,312.2208,0.57304466,0.57304466,buy,hold,92.39737837631277
430,312.2208,0.57304466,0.57304466,buy,hold,92.39737837631277
431,312.2208,0.5773311,0.57304466,buy,hold,93.08852139920974
432,312.2208,0.5773311,0.5773311,buy,hold,93.08852139920974
433,312.22507,0.5773311,0.5773311,buy,hold,93.08852139920974
434,312.22507,0.57304466,0.5773311,buy,hold,92.39737837631277
435,312.2208,0.57304466,0.57304466,buy,hold,92.39737837631277
436,312.2208,0.57304466,0.57304466,buy,hold,92.39737837631277
437,312.2208,0.57304466,0.57304466,buy,hold,92.39737837631277
438,312.2208,0.57304466,0.57304466,buy,hold,92.39737837631277
439,312.2208,0.57304466,0.57304466,buy,hold,92.39737837631277
440,312.2208,0.57304466,0.57304466,buy,hold,92.39737837631277
441,312.2208,0.5773311,0.57304466,buy,hold,93.08852139920974
442,312.22507,0.5773311,0.5773311,buy,hold,93.08852139920974
443,312.22507,0.5773311,0.5773311,buy,hold,93.08852139920974
444,312.22507,0.5773311,0.5773311,buy,hold,93.08852139920974
445,312.22507,0.5773311,0.5773311,buy,hold,93.08852139920974
446,312.22507,0.5773311,0.5773311,buy,hold,93.08852139920974
447,312.22507,0.5773311,0.5773311,buy,hold,93.08852139920974
448,312.22507,0.5773311,0.5773311,buy,hold,93.08852139920974
449,312.22507,0.5773311,0.5773311,buy,hold,93.08852139920974
450,312.22507,0.5773311,0.5773311,buy,hold,93.08852139920974
451,312.22507,0.5773311,0.5773311,buy,hold,93.08852139920974
452,312.22507,0.5816176,0.5773311,buy,hold,93.77967409647083
453,312.22937,0.58590406,0.5816176,buy,hold,94.47082034415583
454,312.22937,0.5773311,0.58590406,buy,hold,93.08852139920974
455,312.22507,0.5773311,0.5773311,buy,hold,93.08852139920974
456,312.2208,0.59019053,0.5773311,buy,hold,95.16196820423487
457,312.22937,0.58590406,0.59019053,buy,hold,94.47082034415583
458,312.23364,0.5773311,0.58590406,buy,hold,93.08852139920974
459,312.22937,0.58590406,0.5773311,buy,hold,94.47082034415583
460,312.22937,0.5816176,0.58590406,buy,hold,93.77967409647083
461,312.22937,0.58590406,0.5816176,buy,hold,94.47082034415583
462,312.22937,0.58590406,0.58590406,buy,hold,94.47082034415583
463,312.22937,0.58590406,0.58590406,buy,hold,94.47082034415583
464,312.22937,0.5816176,0.58590406,buy,hold,93.77967409647083
465,312.22937,0.5773311,0.5816176,buy,hold,93.08852139920974
466,312.22937,0.5773311,0.5773311,buy,hold,93.08852139920974
467,312.2208,0.5773311,0.5773311,buy,hold,93.08852139920974
468,312.2208,0.5816176,0.5773311,buy,hold,93.77967409647083
469,312.22937,0.5773311,0.5816176,buy,hold,93.08852139920974
470,312.22937,0.5773311,0.5773311,buy,hold,93.08852139920974
471,312.22937,0.5773311,0.5773311,buy,hold,93.08852139920974
472,312.22507,0.5773311,0.5773311,buy,hold,93.08852139920974
473,312.22507,0.57304466,0.5773311,buy,hold,92.39737837631277
474,312.2208,0.5687582,0.57304466,buy,hold,91.70623212862778
475,312.2208,0.57304466,0.5687582,buy,hold,92.39737837631277
476,312.2208,0.5773311,0.57304466,buy,hold,93.08852139920974
477,312.22507,0.5773311,0.5773311,buy,hold,93.08852139920974
478,312.22507,0.5816176,0.5773311,buy,hold,93.77967409647083
479,312.22507,0.5773311,0.5816176,buy,hold,93.08852139920974
480,312.22507,0.5773311,0.5773311,buy,hold,93.08852139920974
481,312.22507,0.5773311,0.5773311,buy,hold,93.08852139920974
482,312.22507,0.5773311,0.5773311,buy,hold,93.08852139920974
483,312.22507,0.57304466,0.5773311,buy,hold,92.39737837631277
484,312.2208,0.57304466,0.57304466,buy,hold,92.39737837631277
485,312.2208,0.57304466,0.57304466,buy,hold,92.39737837631277
486,312.2208,0.5773311,0.57304466,buy,hold,93.08852139920974
487,312.2208,0.5773311,0.5773311,buy,hold,93.08852139920974
488,312.2208,0.57304466,0.5773311,buy,hold,92.39737837631277
489,312.2208,0.57304466,0.57304466,buy,hold,92.39737837631277
490,312.2208,0.5773311,0.57304466,buy,hold,93.08852139920974
491,312.2208,0.5773311,0.5773311,buy,hold,93.08852139920974
492,312.22507,0.5773311,0.5773311,buy,hold,93.08852139920974
493,312.22507,0.57304466,0.5773311,buy,hold,92.39737837631277
494,312.2208,0.57304466,0.57304466,buy,hold,92.39737837631277
495,312.2208,0.5773311,0.57304466,buy,hold,93.08852139920974
496,312.2208,0.57304466,0.5773311,buy,hold,92.39737837631277
497,312.2208,0.57304466,0.57304466,buy,hold,92.39737837631277
498,312.2208,0.5773311,0.57304466,buy,hold,93.08852139920974
499,312.22507,0.57304466,0.5773311,buy,hold,92.39737837631277
500,312.2208,0.5773311,0.57304466,buy,hold,93.08852139920974
501,312.2208,0.5773311,0.5773311,buy,hold,93.08852139920974
502,312.22507,0.5773311,0.5773311,buy,hold,93.08852139920974
503,312.22507,0.5773311,0.5773311,buy,hold,93.08852139920974
504,312.22507,0.5773311,0.5773311,buy,hold,93.08852139920974
505,312.22507,0.5773311,0.5773311,buy,hold,93.08852139920974
506,312.22507,0.5773311,0.5773311,buy,hold,93.08852139920974
507,312.22507,0.57304466,0.5773311,buy,hold,92.39737837631277
508,312.2208,0.5773311,0.57304466,buy,hold,93.08852139920974
509,312.22507,0.57304466,0.5773311,buy,hold,92.39737837631277
510,312.2208,0.57304466,0.57304466,buy,hold,92.39737837631277
511,312.2208,0.57304466,0.57304466,buy,hold,92.39737837631277
512,312.2208,0.57304466,0.57304466,buy,hold,92.39737837631277
513,312.2208,0.5687582,0.57304466,buy,hold,91.70623212862778
514,312.21222,0.57304466,0.5687582,buy,hold,92.39737837631277
515,312.2165,0.57304466,0.57304466,buy,hold,92.39737837631277
516,312.2165,0.5687582,0.57304466,buy,hold,91.70623212862778
517,312.21222,0.57304466,0.5687582,buy,hold,92.39737837631277
518,312.2165,0.5687582,0.57304466,buy,hold,91.70623212862778
519,312.21222,0.57304466,0.5687582,buy,hold,92.39737837631277
520,312.2165,0.5687582,0.57304466,buy,hold,91.70623212862778
521,312.2165,0.5687582,0.5687582,buy,hold,91.70623212862778
522,312.21222,0.5687582,0.5687582,buy,hold,91.70623212862778
523,312.21222,0.5687582,0.5687582,buy,hold,91.70623212862778
524,312.21222,0.5644717,0.5687582,buy,hold,91.01507943136669
525,312.21222,0.5687582,0.5644717,buy,hold,91.70623212862778
526,312.21222,0.57304466,0.5687582,buy,hold,92.39737837631277
527,312.2165,0.57304466,0.57304466,buy,hold,92.39737837631277
528,312.21222,0.5687582,0.57304466,buy,hold,91.70623212862778
529,312.21222,0.5687582,0.5687582,buy,hold,91.70623212862778
530,312.21222,0.5687582,0.5687582,buy,hold,91.70623212862778
531,312.21222,0.5687582,0.5687582,buy,hold,91.70623212862778
532,312.21222,0.5644717,0.5687582,buy,hold,91.01507943136669
533,312.20795,0.5687582,0.5644717,buy,hold,91.70623212862778
534,312.21222,0.5644717,0.5687582,buy,hold,91.01507943136669
535,312.21222,0.5687582,0.5644717,buy,hold,91.70623212862778
536,312.21222,0.5687582,0.5687582,buy,hold,91.70623212862778
537,312.21222,0.5644717,0.5687582,buy,hold,91.01507943136669
538,312.21222,0.5687582,0.5644717,buy,hold,91.70623212862778
539,312.21222,0.5644717,0.5687582,buy,hold,91.01507943136669
540,312.21222,0.5644717,0.5644717,buy,hold,91.01507943136669
541,312.21222,0.5644717,0.5644717,buy,hold,91.01507943136669
542,312.21222,0.5644717,0.5644717,buy,hold,91.01507943136669
543,312.20795,0.56018525,0.5644717,buy,hold,90.32393479607569
544,312.20795,0.56018525,0.56018525,buy,hold,90.32393479607569
545,312.20364,0.5644717,0.56018525,buy,hold,91.01507943136669
546,312.21222,0.56018525,0.5644717,buy,hold,90.32393479607569
547,312.20795,0.5558988,0.56018525,buy,hold,89.63279016078472
548,312.20364,0.5516123,0.5558988,buy,hold,88.94163746352363
549,312.19937,0.5516123,0.5516123,buy,hold,88.94163746352363
550,312.19937,0.5473259,0.5516123,buy,hold,88.25050089020274
551,312.19507,0.5473259,0.5473259,buy,hold,88.25050089020274
552,312.19507,0.5516123,0.5473259,buy,hold,88.94163746352363
553,312.19507,0.5516123,0.5516123,buy,hold,88.94163746352363
554,312.19937,0.5516123,0.5516123,buy,hold,88.94163746352363
555,312.19937,0.5516123,0.5516123,buy,hold,88.94163746352363
556,312.19507,0.5473259,0.5516123,buy,hold,88.25050089020274
557,312.19507,0.5516123,0.5473259,buy,hold,88.94163746352363
558,312.19507,0.5516123,0.5516123,buy,hold,88.94163746352363
559,312.19507,0.5516123,0.5516123,buy,hold,88.94163746352363
560,312.19937,0.5516123,0.5516123,buy,hold,88.94163746352363
561,312.19937,0.5516123,0.5516123,buy,hold,88.94163746352363
562,312.19507,0.5473259,0.5516123,buy,hold,88.25050089020274
563,312.19507,0.5473259,0.5473259,buy,hold,88.25050089020274
564,312.19507,0.5516123,0.5473259,buy,hold,88.94163746352363
565,312.19507,0.5516123,0.5516123,buy,hold,88.94163746352363
566,312.19937,0.5516123,0.5516123,buy,hold,88.94163746352363
567,312.19937,0.5516123,0.5516123,buy,hold,88.94163746352363
568,312.19507,0.5473259,0.5516123,buy,hold,88.25050089020274
569,312.19507,0.54303944,0.5473259,buy,hold,87.55935464251775
570,312.19507,0.538753,0.54303944,buy,hold,86.86821161962078
571,312.1865,0.52589357,0.538753,buy,hold,84.79476481459567
572,312.17792,0.5344665,0.52589357,buy,hold,86.17705892235968
573,312.18222,0.54303944,0.5344665,buy,hold,87.55935464251775
574,312.1865,0.5473259,0.54303944,buy,hold,88.25050089020274
575,312.19507,0.54303944,0.5473259,buy,hold,87.55935464251775
576,312.1865,0.5473259,0.54303944,buy,hold,88.25050089020274
577,312.19507,0.5473259,0.5473259,buy,hold,88.25050089020274
578,312.19507,0.54303944,0.5473259,buy,hold,87.55935464251775
579,312.1865,0.538753,0.54303944,buy,hold,86.86821161962078
580,312.1865,0.54303944,0.538753,buy,hold,87.55935464251775
581,312.1865,0.54303944,0.54303944,buy,hold,87.55935464251775
582,312.1865,0.54303944,0.54303944,buy,hold,87.55935464251775
583,312.1908,0.5473259,0.54303944,buy,hold,88.25050089020274
584,312.19507,0.54303944,0.5473259,buy,hold,87.55935464251775
585,312.1908,0.5473259,0.54303944,buy,hold,88.25050089020274
586,312.19507,0.5473259,0.5473259,buy,hold,88.25050089020274
587,312.19507,0.5473259,0.5473259,buy,hold,88.25050089020274
588,312.19507,0.54303944,0.5473259,buy,hold,87.55935464251775
589,312.19507,0.5473259,0.54303944,buy,hold,88.25050089020274
590,312.19507,0.5473259,0.5473259,buy,hold,88.25050089020274
591,312.19507,0.5473259,0.5473259,buy,hold,88.25050089020274
592,312.19507,0.5516123,0.5473259,buy,hold,88.94163746352363
593,312.19937,0.5516123,0.5516123,buy,hold,88.94163746352363
594,312.19937,0.5473259,0.5516123,buy,hold,88.25050089020274
595,312.19507,0.5473259,0.5473259,buy,hold,88.25050089020274
596,312.19507,0.5473259,0.5473259,buy,hold,88.25050089020274
597,312.19507,0.5473259,0.5473259,buy,hold,88.25050089020274
598,312.19507,0.5473259,0.5473259,buy,hold,88.25050089020274
599,312.19507,0.5473259,0.5473259,buy,hold,88.25050089020274
600,312.19507,0.5473259,0.5473259,buy,hold,88.25050089020274
601,312.19507,0.5516123,0.5473259,buy,hold,88.94163746352363
602,312.19507,0.5516123,0.5516123,buy,hold,88.94163746352363
603,312.19937,0.5516123,0.5516123,buy,hold,88.94163746352363
604,312.19937,0.5516123,0.5516123,buy,hold,88.94163746352363
605,312.19937,0.5558988,0.5516123,buy,hold,89.63279016078472
606,312.20364,0.5558988,0.5558988,buy,hold,89.63279016078472
607,312.20364,0.5558988,0.5558988,buy,hold,89.63279016078472
608,312.20364,0.5516123,0.5558988,buy,hold,88.94163746352363
609,312.19937,0.5516123,0.5516123,buy,hold,88.94163746352363
610,312.19507,0.5516123,0.5516123,buy,hold,88.94163746352363
611,312.19937,0.5516123,0.5516123,buy,hold,88.94163746352363
612,312.19937,0.5516123,0.5516123,buy,hold,88.94163746352363
613,312.19937,0.5558988,0.5516123,buy,hold,89.63279016078472
614,312.20364,0.5516123,0.5558988,buy,hold,88.94163746352363
615,312.19937,0.5516123,0.5516123,buy,hold,88.94163746352363
616,312.19937,0.5516123,0.5516123,buy,hold,88.94163746352363
617,312.19937,0.5558988,0.5516123,buy,hold,89.63279016078472
618,312.20364,0.5516123,0.5558988,buy,hold,88.94163746352363
619,312.19937,0.5516123,0.5516123,buy,hold,88.94163746352363
620,312.20364,0.5516123,0.5516123,buy,hold,88.94163746352363
621,312.19937,0.5516123,0.5516123,buy,hold,88.94163746352363
622,312.19937,0.5516123,0.5516123,buy,hold,88.94163746352363
623,312.19937,0.5473259,0.5516123,buy,hold,88.25050089020274
624,312.19507,0.5516123,0.5473259,buy,hold,88.94163746352363
625,312.19507,0.5473259,0.5516123,buy,hold,88.25050089020274
626,312.19507,0.5473259,0.5473259,buy,hold,88.25050089020274
627,312.19507,0.5473259,0.5473259,buy,hold,88.25050089020274
628,312.19507,0.54303944,0.5473259,buy,hold,87.55935464251775
629,312.19507,0.54303944,0.54303944,buy,hold,87.55935464251775
630,312.1908,0.54303944,0.54303944,buy,hold,87.55935464251775
631,312.1908,0.538753,0.54303944,buy,hold,86.86821161962078
632,312.1865,0.538753,0.538753,buy,hold,86.86821161962078
633,312.1865,0.538753,0.538753,buy,hold,86.86821161962078
634,312.1865,0.538753,0.538753,buy,hold,86.86821161962078
635,312.1865,0.538753,0.538753,buy,hold,86.86821161962078
636,312.1865,0.53018004,0.538753,buy,hold,85.48591267467468
637,312.18222,0.53018004,0.53018004,buy,hold,85.48591267467468
638,312.17792,0.53018004,0.53018004,buy,hold,85.48591267467468
639,312.17792,0.53018004,0.53018004,buy,hold,85.48591267467468
640,312.17792,0.5344665,0.53018004,buy,hold,86.17705892235968
641,312.17792,0.53018004,0.5344665,buy,hold,85.48591267467468
642,312.17792,0.53018004,0.53018004,buy,hold,85.48591267467468
643,312.17792,0.52589357,0.53018004,buy,hold,84.79476481459567
644,312.17365,0.53018004,0.52589357,buy,hold,85.48591267467468
645,312.17792,0.5344665,0.53018004,buy,hold,86.17705892235968
646,312.17792,0.52589357,0.5344665,buy,hold,84.79476481459567
647,312.17792,0.53018004,0.52589357,buy,hold,85.48591267467468
648,312.17365,0.53018004,0.53018004,buy,hold,85.48591267467468
649,312.17792,0.53018004,0.53018004,buy,hold,85.48591267467468
650,312.17792,0.52589357,0.53018004,buy,hold,84.79476481459567
651,312.17792,0.52589357,0.52589357,buy,hold,84.79476481459567
652,312.16934,0.52589357,0.52589357,buy,hold,84.79476481459567
653,312.16934,0.53018004,0.52589357,buy,hold,85.48591267467468
654,312.17792,0.53018004,0.53018004,buy,hold,85.48591267467468
655,312.17792,0.53018004,0.53018004,buy,hold,85.48591267467468
656,312.16934,0.53018004,0.53018004,buy,hold,85.48591267467468
657,312.17792,0.52589357,0.53018004,buy,hold,84.79476481459567
658,312.16934,0.5216071,0.52589357,buy,hold,84.10361695451662
659,312.16507,0.51303416,0.5216071,buy,hold,82.72132123435858
660,312.16077,0.50874764,0.51303416,buy,hold,82.03016531230944
661,312.16077,0.50874764,0.50874764,buy,hold,82.03016531230944
662,312.16077,0.50446117,0.50874764,buy,hold,81.33901745223042
663,312.15222,0.50446117,0.50446117,buy,hold,81.33901745223042
664,312.15222,0.5001747,0.50446117,buy,hold,80.64786959215138
665,312.14792,0.50446117,0.5001747,buy,hold,81.33901745223042
666,312.15222,0.50874764,0.50446117,buy,hold,82.03016531230944
667,312.1565,0.50874764,0.50874764,buy,hold,82.03016531230944
668,312.15222,0.50874764,0.50874764,buy,hold,82.03016531230944
669,312.15222,0.50874764,0.50874764,buy,hold,82.03016531230944
670,312.1565,0.50874764,0.50874764,buy,hold,82.03016531230944
671,312.1565,0.50874764,0.50874764,buy,hold,82.03016531230944
672,312.15222,0.50874764,0.50874764,buy,hold,82.03016531230944
673,312.1565,0.51732063,0.50874764,buy,hold,83.4124690944376
674,312.16077,0.51732063,0.51732063,buy,hold,83.4124690944376
675,312.16077,0.51732063,0.51732063,buy,hold,83.4124690944376
676,312.16077,0.51303416,0.51732063,buy,hold,82.72132123435858
677,312.16077,0.51303416,0.51303416,buy,hold,82.72132123435858
678,312.16077,0.51303416,0.51303416,buy,hold,82.72132123435858
679,312.16077,0.51732063,0.51303416,buy,hold,83.4124690944376
680,312.16077,0.51303416,0.51732063,buy,hold,82.72132123435858
681,312.16077,0.51303416,0.51303416,buy,hold,82.72132123435858
682,312.16077,0.51732063,0.51303416,buy,hold,83.4124690944376
683,312.16077,0.51303416,0.51732063,buy,hold,82.72132123435858
684,312.16077,0.51303416,0.51303416,buy,hold,82.72132123435858
685,312.16077,0.51732063,0.51303416,buy,hold,83.4124690944376
686,312.16077,0.51732063,0.51732063,buy,hold,83.4124690944376
687,312.16507,0.51732063,0.51732063,buy,hold,83.4124690944376
688,312.16507,0.51303416,0.51732063,buy,hold,82.72132123435858
689,312.16077,0.51303416,0.51303416,buy,hold,82.72132123435858
690,312.16077,0.51732063,0.51303416,buy,hold,83.4124690944376
691,312.16077,0.51732063,0.51732063,buy,hold,83.4124690944376
692,312.16507,0.51732063,0.51732063,buy,hold,83.4124690944376
693,312.16077,0.51303416,0.51732063,buy,hold,82.72132123435858
694,312.16077,0.51303416,0.51303416,buy,hold,82.72132123435858
695,312.16077,0.51303416,0.51303416,buy,hold,82.72132123435858
696,312.16077,0.51732063,0.51303416,buy,hold,83.4124690944376
697,312.16077,0.51732063,0.51732063,buy,hold,83.4124690944376
698,312.16507,0.51732063,0.51732063,buy,hold,83.4124690944376
699,312.16507,0.51732063,0.51732063,buy,hold,83.4124690944376
700,312.16077,0.51303416,0.51732063,buy,hold,82.72132123435858
701,312.16077,0.51303416,0.51303416,buy,hold,82.72132123435858
702,312.16077,0.51303416,0.51303416,buy,hold,82.72132123435858
703,312.16077,0.51732063,0.51303416,buy,hold,83.4124690944376
704,312.16077,0.50874764,0.51732063,buy,hold,82.03016531230944
705,312.1565,0.51303416,0.50874764,buy,hold,82.72132123435858
706,312.16077,0.51303416,0.51303416,buy,hold,82.72132123435858
707,312.16077,0.51303416,0.51303416,buy,hold,82.72132123435858
708,312.16077,0.51303416,0.51303416,buy,hold,82.72132123435858
709,312.16077,0.51303416,0.51303416,buy,hold,82.72132123435858
710,312.16077,0.51303416,0.51303416,buy,hold,82.72132123435858
711,312.16077,0.50874764,0.51303416,buy,hold,82.03016531230944
712,312.1565,0.50874764,0.50874764,buy,hold,82.03016531230944
713,312.16077,0.50874764,0.50874764,buy,hold,82.03016531230944
714,312.1565,0.50874764,0.50874764,buy,hold,82.03016531230944
715,312.1565,0.50874764,0.50874764,buy,hold,82.03016531230944
716,312.15222,0.50874764,0.50874764,buy,hold,82.03016531230944
717,312.15222,0.51303416,0.50874764,buy,hold,82.72132123435858
718,312.16077,0.51303416,0.51303416,buy,hold,82.72132123435858
719,312.16077,0.51303416,0.51303416,buy,hold,82.72132123435858
720,312.16077,0.51303416,0.51303416,buy,hold,82.72132123435858
721,312.16077,0.51303416,0.51303416,buy,hold,82.72132123435858
722,312.16077,0.51303416,0.51303416,buy,hold,82.72132123435858
723,312.16077,0.50874764,0.51303416,buy,hold,82.03016531230944
724,312.1565,0.51303416,0.50874764,buy,hold,82.72132123435858
725,312.16077,0.51303416,0.51303416,buy,hold,82.72132123435858
726,312.16077,0.51303416,0.51303416,buy,hold,82.72132123435858
727,312.16077,0.51303416,0.51303416,buy,hold,82.72132123435858
728,312.16077,0.51303416,0.51303416,buy,hold,82.72132123435858
729,312.16077,0.51303416,0.51303416,buy,hold,82.72132123435858
730,312.16077,0.51303416,0.51303416,buy,hold,82.72132123435858
731,312.16077,0.51303416,0.51303416,buy,hold,82.72132123435858
732,312.16077,0.51303416,0.51303416,buy,hold,82.72132123435858
733,312.16077,0.51732063,0.51303416,buy,hold,83.4124690944376
734,312.16077,0.5216071,0.51732063,buy,hold,84.10361695451662
735,312.16507,0.5216071,0.5216071,buy,hold,84.10361695451662
736,312.16507,0.51732063,0.5216071,buy,hold,83.4124690944376
737,312.16077,0.5216071,0.51732063,buy,hold,84.10361695451662
738,312.16507,0.5216071,0.5216071,buy,hold,84.10361695451662
739,312.16507,0.52589357,0.5216071,buy,hold,84.79476481459567
740,312.16934,0.52589357,0.52589357,buy,hold,84.79476481459567
741,312.16934,0.5344665,0.52589357,buy,hold,86.17705892235968
